Date,Open,High,Low,Close,Adj Close,Volume
2012-05-07,37.250000,43.000000,36.200001,39.750000,35.105450,1301760
2012-05-14,38.799999,41.400002,38.200001,39.200001,34.619717,229669
2012-05-21,39.000000,40.099998,37.150002,38.549999,34.045662,369380
2012-05-28,38.599998,44.849998,36.250000,38.650002,34.133987,773660
2012-06-04,38.000000,39.000000,37.549999,38.349998,33.869034,225162
2012-06-11,38.000000,40.200001,37.849998,39.750000,35.105450,234360
2012-06-18,39.900002,43.000000,38.150002,39.900002,35.237926,1473736
2012-06-25,39.750000,41.000000,39.000000,40.450001,35.723671,367217
2012-07-02,40.299999,46.200001,40.250000,43.500000,38.417274,1306278
2012-07-09,43.000000,46.500000,42.750000,44.200001,39.035492,822730
2012-07-16,44.299999,45.450001,42.250000,42.500000,37.534130,344274
2012-07-23,42.500000,42.599998,40.000000,40.650002,36.488129,348619
2012-07-30,40.349998,41.799999,38.500000,41.000000,36.802299,499111
2012-08-06,41.099998,44.750000,41.000000,41.299999,37.071587,478947
2012-08-13,41.500000,45.750000,41.000000,43.049999,38.642414,278027
2012-08-20,43.049999,44.650002,40.450001,42.900002,38.507774,228925
2012-08-27,42.500000,44.400002,40.500000,40.650002,36.488129,312612
2012-09-03,40.650002,41.900002,39.099998,41.250000,37.026707,255992
2012-09-10,41.000000,46.000000,40.700001,41.950001,37.655041,1541922
2012-09-17,42.349998,43.450001,41.500000,41.950001,37.655041,255829
2012-09-24,41.700001,50.000000,41.150002,43.250000,38.821938,2973256
2012-10-01,43.900002,45.549999,42.500000,42.849998,38.462891,377181
2012-10-08,43.700001,46.000000,42.250000,43.549999,39.091221,562127
2012-10-15,43.950001,44.150002,42.599998,43.349998,38.911697,183189
2012-10-22,43.799999,44.450001,42.299999,43.150002,38.732182,231808
2012-10-29,42.599998,44.450001,38.150002,38.450001,34.513374,965571
2012-11-05,39.000000,40.049999,38.000000,38.549999,34.603130,627736
2012-11-12,39.000000,39.450001,37.150002,37.500000,33.660641,225765
2012-11-19,38.000000,39.599998,36.250000,38.599998,34.648018,872066
2012-11-26,39.500000,39.500000,38.250000,39.049999,35.051945,226490
2012-12-03,39.500000,41.849998,39.099998,39.349998,35.321228,559375
2012-12-10,40.799999,41.000000,38.849998,39.049999,35.051945,369737
2012-12-17,39.500000,43.150002,38.000000,38.549999,34.603130,803533
2012-12-24,38.849998,41.700001,38.750000,40.200001,36.084202,538401
2012-12-31,40.250000,44.900002,39.750000,43.549999,39.091221,3080295
2013-01-07,43.000000,44.349998,41.250000,41.549999,37.295986,621823
2013-01-14,41.049999,43.150002,39.200001,40.000000,35.904678,395984
2013-01-21,39.900002,40.650002,38.150002,39.049999,35.051945,652715
2013-01-28,38.799999,41.000000,37.750000,40.400002,36.263729,455587
2013-02-04,40.099998,41.250000,39.599998,40.000000,35.904678,750130
2013-02-11,40.049999,41.000000,39.000000,40.000000,35.904678,299115
2013-02-18,39.799999,40.750000,38.549999,39.849998,35.770035,583449
2013-02-25,39.650002,40.450001,37.900002,39.299999,35.276344,404686
2013-03-04,39.049999,40.599998,38.000000,40.150002,36.039326,314489
2013-03-11,41.250000,41.500000,39.599998,40.200001,36.084202,351988
2013-03-18,39.700001,41.200001,39.400002,40.299999,36.173965,325330
2013-03-25,40.500000,45.599998,39.150002,39.849998,35.770035,243919
2013-04-01,45.599998,45.599998,40.049999,40.750000,36.577892,157849
2013-04-08,42.450001,42.500000,39.099998,40.000000,35.904678,50136
2013-04-15,39.549999,40.799999,39.150002,39.650002,35.590519,433464
2013-04-22,40.200001,41.200001,39.500000,39.599998,35.545631,79378
2013-04-29,40.900002,43.950001,39.500000,39.750000,35.680275,970647
2013-05-06,39.599998,40.950001,38.099998,39.150002,35.141705,442120
2013-05-13,40.700001,40.799999,38.500000,40.299999,36.173965,483374
2013-05-20,40.799999,47.400002,39.049999,41.400002,37.161346,5786556
2013-05-27,42.349998,42.500000,39.700001,40.349998,36.218849,864861
2013-06-03,40.599998,42.299999,39.750000,40.200001,36.084202,504998
2013-06-10,40.150002,40.950001,38.400002,38.650002,34.692902,1333482
2013-06-17,40.200001,40.200001,37.349998,38.299999,34.378731,434832
2013-06-24,38.400002,38.400002,35.000000,35.750000,32.089809,192137
2013-07-01,36.000000,38.900002,36.000000,37.849998,33.974804,283512
2013-07-08,37.200001,38.900002,37.049999,37.750000,33.885048,92715
2013-07-15,38.400002,43.500000,37.049999,38.250000,34.333851,969013
2013-07-22,39.849998,41.450001,35.400002,36.250000,32.538612,812769
2013-07-29,36.000000,36.900002,32.000000,33.000000,29.621363,234609
2013-08-05,35.750000,35.799999,30.100000,31.350000,28.140295,237390
2013-08-12,32.000000,35.450001,31.600000,33.750000,30.294573,242275
2013-08-19,34.000000,35.700001,31.100000,34.650002,31.102432,455669
2013-08-26,36.450001,36.500000,32.500000,34.299999,30.788267,773424
2013-09-02,35.500000,36.200001,33.599998,35.150002,31.551243,198240
2013-09-09,35.150002,35.900002,34.099998,35.099998,31.506355,110607
2013-09-16,36.500000,37.700001,34.599998,36.950001,33.166946,394322
2013-09-23,36.500000,36.900002,34.500000,34.849998,32.019081,194740
2013-09-30,35.099998,35.900002,33.599998,34.349998,31.559698,88223
2013-10-07,34.000000,39.750000,34.000000,39.099998,35.923851,405904
2013-10-14,39.000000,39.200001,35.400002,38.150002,35.051025,662327
2013-10-21,38.500000,40.450001,37.000000,37.750000,34.683521,603571
2013-10-28,37.599998,46.000000,37.400002,41.799999,38.404522,1719623
2013-11-04,41.799999,49.200001,41.299999,46.049999,42.309292,1054122
2013-11-11,46.299999,47.700001,45.099998,46.150002,42.401173,187377
2013-11-18,46.150002,49.099998,45.299999,46.700001,42.906498,506439
2013-11-25,46.000000,51.650002,45.799999,48.450001,44.514339,1934072
2013-12-02,48.500000,49.700001,47.000000,48.049999,44.146832,596536
2013-12-09,49.500000,49.650002,46.500000,46.750000,42.952438,552708
2013-12-16,45.599998,55.500000,45.599998,54.200001,49.797253,2194606
2013-12-23,53.549999,61.400002,53.250000,60.299999,55.401745,2768127
2013-12-30,60.500000,63.500000,56.349998,59.150002,54.345161,3115038
2014-01-06,60.000000,63.299999,56.799999,58.549999,53.793896,2133527
2014-01-13,59.450001,62.799999,57.700001,59.150002,54.345161,2010040
2014-01-20,60.799999,62.849998,58.849998,60.750000,55.815193,1481080
2014-01-27,59.900002,60.900002,48.549999,49.400002,45.387169,2934407
2014-02-03,50.700001,53.299999,46.150002,51.299999,47.132824,920913
2014-02-10,51.500000,51.700001,48.099998,48.450001,44.514339,385164
2014-02-17,48.599998,49.849998,46.700001,48.799999,44.835899,397487
2014-02-24,48.500000,50.400002,47.349998,47.549999,43.687439,657030
2014-03-03,48.599998,51.500000,47.650002,48.650002,44.698090,1161312
2014-03-10,48.750000,51.500000,46.799999,48.200001,44.284649,1093766
2014-03-17,48.200001,49.500000,47.400002,48.349998,44.422462,472967
2014-03-24,48.500000,52.500000,47.750000,50.099998,46.030300,1481917
2014-03-31,49.599998,55.500000,49.599998,54.799999,50.348518,1478506
2014-04-07,55.799999,67.000000,55.799999,62.049999,57.009586,5183484
2014-04-14,62.049999,62.900002,58.900002,61.049999,56.090820,652547
2014-04-21,61.000000,64.900002,60.549999,62.799999,57.698662,1927618
2014-04-28,62.200001,78.949997,61.549999,77.949997,71.618011,10348577
2014-05-05,78.699997,81.599998,74.099998,75.650002,69.504845,6239785
2014-05-12,76.349998,88.199997,72.849998,86.150002,79.151917,12265220
2014-05-19,87.000000,99.300003,85.500000,96.849998,88.982727,7104877
2014-05-26,97.300003,111.949997,88.750000,111.949997,102.856133,15915148
2014-06-02,115.000000,118.699997,105.500000,107.750000,98.997307,9992638
2014-06-09,108.449997,121.400002,107.900002,110.000000,101.064545,8630497
2014-06-16,110.300003,122.800003,105.699997,115.250000,105.888077,5388076
2014-06-23,115.949997,127.199997,112.699997,124.349998,114.248871,5592425
2014-06-30,125.250000,155.550003,124.500000,152.050003,139.698761,15163874
2014-07-07,152.800003,156.800003,120.000000,122.050003,112.135704,9902170
2014-07-14,123.000000,148.000000,114.500000,142.350006,130.786697,7319394
2014-07-21,143.500000,148.899994,129.600006,130.500000,119.899300,2897194
2014-07-28,130.000000,153.699997,125.650002,133.550003,123.643768,8911254
2014-08-04,135.000000,144.750000,131.050003,133.550003,123.643768,4190160
2014-08-11,135.100006,137.899994,120.550003,131.550003,121.792107,1728148
2014-08-18,130.899994,136.699997,126.599998,127.150002,117.718498,2115422
2014-08-25,126.000000,140.800003,121.150002,131.899994,122.116135,5790681
2014-09-01,132.800003,134.899994,123.000000,125.800003,116.468628,4249106
2014-09-08,127.099998,132.000000,123.500000,125.650002,116.329750,4077704
2014-09-15,125.449997,127.000000,114.050003,122.250000,113.181946,3629483
2014-09-22,121.300003,124.250000,102.000000,106.849998,98.924263,3166944
2014-09-29,109.400002,114.800003,109.400002,110.150002,101.979469,1351343
2014-10-06,110.150002,116.900002,102.849998,108.500000,100.451874,2930669
2014-10-13,107.250000,112.900002,104.050003,105.300003,97.489243,1568727
2014-10-20,106.199997,116.699997,106.000000,115.449997,106.886337,2024633
2014-10-27,119.500000,133.899994,117.000000,127.550003,118.088806,10999150
2014-11-03,128.300003,130.000000,121.550003,122.900002,113.783730,3884489
2014-11-10,123.849998,123.849998,115.900002,118.650002,109.848991,2604567
2014-11-17,119.000000,127.900002,117.000000,117.699997,108.969444,4357175
2014-11-24,118.599998,119.400002,108.150002,113.500000,105.080986,2870824
2014-12-01,115.050003,137.800003,111.050003,125.349998,116.052002,13605174
2014-12-08,126.250000,129.250000,118.000000,118.500000,109.710106,3486800
2014-12-15,117.449997,119.800003,104.199997,114.500000,106.006805,2726160
2014-12-22,114.500000,118.400002,112.000000,112.750000,104.386627,1033064
2014-12-29,113.599998,125.699997,112.449997,122.699997,113.598564,3320822
2015-01-05,123.199997,127.750000,110.900002,123.349998,114.200348,6191809
2015-01-12,123.650002,141.350006,121.699997,140.199997,129.800491,12514542
2015-01-19,141.199997,145.800003,132.050003,135.300003,125.263924,6228785
2015-01-26,135.300003,141.699997,130.000000,131.899994,122.116135,3616899
2015-02-02,128.899994,128.899994,116.250000,117.099998,108.413956,2428788
2015-02-09,116.800003,136.399994,115.000000,128.250000,118.736885,3659323
2015-02-16,128.649994,165.800003,128.100006,153.149994,141.789902,15443638
2015-02-23,153.699997,160.000000,146.000000,155.750000,144.197037,6131059
2015-03-02,150.649994,151.300003,138.000000,144.649994,133.920364,3406211
2015-03-09,143.000000,151.800003,140.500000,142.949997,132.346497,3229441
2015-03-16,144.000000,147.399994,135.250000,142.050003,131.513275,2298238
2015-03-23,142.000000,142.399994,132.199997,133.600006,123.690056,1152597
2015-03-30,134.600006,151.899994,134.149994,150.050003,138.919846,2145695
2015-04-06,151.500000,161.899994,143.899994,154.300003,142.854599,3056931
2015-04-13,154.899994,166.399994,147.000000,153.699997,142.299088,3194424
2015-04-20,153.000000,154.699997,139.050003,139.600006,129.245026,1536092
2015-04-27,140.050003,140.399994,118.150002,121.949997,112.904190,2331266
2015-05-04,116.250000,126.000000,113.599998,118.500000,109.710106,2479941
2015-05-11,119.949997,122.400002,114.300003,115.000000,106.469711,1021596
2015-05-18,115.050003,122.300003,115.000000,115.800003,107.210381,1870194
2015-05-25,115.800003,117.250000,108.500000,111.150002,102.905312,1047981
2015-06-01,111.099998,113.599998,102.849998,106.900002,98.970558,1697953
2015-06-08,107.650002,110.000000,103.099998,103.650002,95.961632,1010014
2015-06-15,103.699997,113.800003,100.349998,111.650002,103.368210,1504661
2015-06-22,111.949997,119.500000,110.250000,112.300003,103.970016,1569273
2015-06-29,110.949997,121.000000,105.500000,116.599998,107.951035,2260481
2015-07-06,113.750000,120.900002,113.500000,114.599998,106.099403,1069192
2015-07-13,114.750000,129.899994,114.750000,125.849998,116.514908,2265505
2015-07-20,126.000000,133.199997,120.099998,121.599998,112.580147,1465385
2015-07-27,121.199997,128.000000,112.250000,126.400002,118.129417,2645247
2015-08-03,125.050003,126.199997,118.550003,119.250000,111.447258,1034061
2015-08-10,119.199997,120.849998,113.349998,113.949997,106.494041,1023037
2015-08-17,114.300003,121.449997,109.699997,111.349998,104.064163,1848910
2015-08-24,106.000000,118.900002,104.000000,112.750000,105.372566,2507646
2015-08-31,112.750000,113.800003,105.050003,105.300003,98.410034,632939
2015-09-07,105.199997,108.300003,102.400002,107.150002,100.138977,540462
2015-09-14,107.400002,111.000000,106.599998,110.250000,103.036148,329813
2015-09-21,109.000000,116.800003,108.150002,113.550003,106.120224,524196
2015-09-28,112.250000,114.000000,106.699997,111.199997,103.923988,315374
2015-10-05,112.500000,118.000000,110.050003,112.949997,105.559471,1710805
2015-10-12,113.449997,135.500000,112.949997,129.100006,120.652756,4788452
2015-10-19,130.000000,138.399994,127.500000,134.100006,125.325600,1563396
2015-10-26,134.800003,140.899994,126.099998,128.199997,119.811630,1268999
2015-11-02,127.699997,135.850006,125.099998,128.550003,120.138741,783120
2015-11-09,121.000000,137.699997,121.000000,131.050003,122.475151,598134
2015-11-16,129.850006,151.899994,129.850006,142.449997,133.129242,2741342
2015-11-23,143.899994,155.399994,140.399994,150.000000,140.185226,2214529
2015-11-30,150.649994,154.800003,142.199997,142.800003,133.456329,1867160
2015-12-07,144.800003,145.899994,127.550003,135.750000,126.867645,1440791
2015-12-14,134.000000,143.750000,133.199997,139.699997,130.559174,2471915
2015-12-21,139.800003,151.500000,133.600006,148.600006,138.876831,13245408
2015-12-28,150.899994,150.899994,136.699997,140.649994,131.446991,3359749
2016-01-04,140.000000,146.699997,135.550003,138.000000,128.970398,3128019
2016-01-11,135.300003,141.199997,120.000000,120.900002,112.989304,2520519
2016-01-18,121.800003,128.050003,103.599998,126.250000,117.989243,2127304
2016-01-25,129.300003,131.899994,124.250000,126.849998,118.549973,898070
2016-02-01,126.199997,126.250000,112.500000,122.750000,114.718239,1305344
2016-02-08,122.949997,124.500000,107.500000,110.349998,103.129593,1459550
2016-02-15,113.000000,121.250000,108.599998,115.500000,107.942619,1277393
2016-02-22,115.650002,119.150002,109.849998,110.349998,103.129593,774553
2016-02-29,109.150002,114.599998,105.800003,107.849998,100.793182,1319704
2016-03-07,107.849998,110.400002,105.500000,105.849998,98.924042,1305290
2016-03-14,107.000000,107.349998,102.250000,102.949997,96.213791,1252512
2016-03-21,103.500000,113.650002,101.550003,108.349998,101.260468,3201586
2016-03-28,109.800003,111.449997,104.099998,110.849998,103.596878,1882274
2016-04-04,111.000000,114.699997,107.349998,112.250000,104.905281,1432513
2016-04-11,112.750000,125.849998,111.050003,120.699997,112.802383,3195094
2016-04-18,120.500000,127.800003,117.550003,120.949997,113.036011,1993255
2016-04-25,122.050003,127.400002,119.199997,122.900002,114.858429,2894146
2016-05-02,127.000000,129.000000,117.300003,118.099998,110.372498,2364767
2016-05-09,118.000000,119.800003,113.500000,113.849998,106.400589,1266901
2016-05-16,114.650002,115.500000,110.000000,112.000000,104.671638,1366608
2016-05-23,113.000000,115.449997,109.400002,113.800003,106.353867,773192
2016-05-30,114.000000,115.400002,110.000000,110.199997,102.989418,1479378
2016-06-06,110.800003,139.300003,109.949997,124.099998,115.979919,16175336
2016-06-13,121.500000,125.449997,118.050003,118.750000,110.979980,3605256
2016-06-20,117.500000,126.500000,111.500000,117.699997,109.998672,4589194
2016-06-27,117.000000,125.900002,116.750000,124.000000,115.886452,2199040
2016-07-04,124.849998,134.500000,124.099998,128.350006,119.951843,3134040
2016-07-11,129.949997,129.949997,122.849998,123.099998,115.045349,1549511
2016-07-18,123.900002,129.000000,123.550003,125.750000,117.521950,1476539
2016-07-25,126.000000,133.000000,125.500000,126.000000,118.886955,1956937
2016-08-01,120.000000,124.800003,115.000000,120.050003,113.272842,3316324
2016-08-08,120.199997,121.750000,116.000000,116.550003,109.970428,724001
2016-08-15,116.550003,119.699997,115.199997,116.650002,110.064796,583335
2016-08-22,117.449997,121.199997,116.199997,117.900002,111.244217,895804
2016-08-29,117.900002,119.949997,114.599998,116.199997,109.640182,1379377
2016-09-05,116.199997,122.650002,115.250000,117.349998,110.725258,1498268
2016-09-12,115.400002,118.849998,114.400002,115.849998,109.309952,832883
2016-09-19,116.900002,119.699997,115.000000,115.949997,109.404297,1834145
2016-09-26,115.949997,117.400002,108.500000,111.199997,104.922455,1168530
2016-10-03,112.199997,118.199997,112.050003,114.699997,108.224854,1002601
2016-10-10,114.750000,117.349998,113.000000,116.550003,109.970428,470309
2016-10-17,118.000000,122.750000,113.500000,119.599998,112.848251,2210810
2016-10-24,120.000000,122.699997,115.000000,116.000000,109.451485,1321787
2016-10-31,116.000000,121.650002,113.099998,114.500000,108.036148,1160960
2016-11-07,116.199997,119.400002,102.750000,114.199997,107.753082,1297274
2016-11-14,114.199997,115.849998,106.849998,108.250000,102.138992,509377
2016-11-21,108.500000,111.000000,101.500000,109.699997,103.507126,934135
2016-11-28,109.699997,113.250000,108.349998,108.750000,102.610756,826067
2016-12-05,108.599998,118.800003,108.099998,116.050003,109.498657,940873
2016-12-12,116.000000,118.699997,110.000000,115.150002,108.649460,808442
2016-12-19,115.099998,117.650002,109.050003,110.599998,104.356323,547241
2016-12-26,111.000000,111.250000,107.099998,109.650002,103.459953,448912
2017-01-02,109.949997,115.699997,109.150002,113.800003,107.375679,561587
2017-01-09,113.800003,124.599998,113.300003,117.550003,110.913979,1922260
2017-01-16,117.550003,123.349998,115.599998,122.349998,115.443001,1076503
2017-01-23,122.000000,126.000000,122.000000,123.949997,116.952675,1453654
2017-01-30,124.000000,125.849998,113.449997,115.849998,109.309952,1931326
2017-02-06,116.750000,118.150002,110.750000,112.500000,106.149071,1805397
2017-02-13,112.849998,113.650002,109.699997,112.550003,106.196243,631546
2017-02-20,112.550003,117.599998,111.949997,116.849998,110.253487,1214059
2017-02-27,116.500000,119.849998,114.800003,115.750000,109.215591,829389
2017-03-06,116.349998,116.849998,112.250000,113.349998,106.951088,446708
2017-03-13,113.349998,115.849998,112.300003,114.150002,107.705925,638776
2017-03-20,114.900002,116.400002,108.800003,114.650002,108.177681,4563346
2017-03-27,114.099998,115.199997,110.250000,111.000000,104.733749,1244538
2017-04-03,112.000000,118.300003,112.000000,115.900002,109.357117,2822522
2017-04-10,116.900002,120.300003,115.199997,117.349998,110.725258,1903974
2017-04-17,117.050003,130.000000,114.250000,123.150002,116.197838,6339389
2017-04-24,123.150002,130.649994,121.599998,127.550003,120.349449,3126428
2017-05-01,127.550003,137.899994,127.199997,130.399994,123.038551,4732599
2017-05-08,131.800003,147.300003,130.550003,142.250000,134.219589,8120848
2017-05-15,142.250000,144.350006,132.500000,134.000000,126.435341,3053356
2017-05-22,137.600006,139.000000,125.000000,135.800003,128.133698,2316141
2017-05-29,135.000000,135.800003,128.399994,133.399994,125.869217,899811
2017-06-05,133.699997,149.250000,132.350006,145.899994,137.663513,3983802
2017-06-12,145.449997,147.449997,138.000000,140.100006,132.190979,1676715
2017-06-19,141.000000,144.699997,135.500000,136.899994,129.171616,1754080
2017-06-26,136.899994,142.399994,131.250000,141.800003,133.794983,1061705
2017-07-03,143.500000,145.500000,137.300003,138.899994,131.058701,2482476
2017-07-10,139.500000,142.850006,134.300003,136.699997,128.982910,1002904
2017-07-17,138.449997,141.449997,135.649994,136.699997,128.982910,1112497
2017-07-24,137.350006,144.000000,135.949997,138.000000,131.155457,1663012
2017-07-31,140.000000,141.399994,130.500000,132.399994,125.833221,1151370
2017-08-07,132.199997,133.449997,115.550003,120.300003,114.333366,937746
2017-08-14,121.800003,128.649994,121.150002,123.000000,116.899445,657976
2017-08-21,123.750000,124.900002,121.000000,122.949997,116.851921,390347
2017-08-28,123.000000,133.399994,123.000000,128.550003,122.174164,801027
2017-09-04,128.899994,141.500000,124.599998,132.300003,125.738174,1603409
2017-09-11,133.300003,137.350006,132.199997,134.899994,128.209229,1025408
2017-09-18,135.100006,143.899994,128.949997,129.649994,123.219597,3302474
2017-09-25,130.100006,130.649994,121.099998,125.400002,119.180405,711038
2017-10-02,125.400002,131.800003,125.400002,126.750000,120.463440,512848
2017-10-09,127.400002,130.500000,122.750000,124.599998,118.420074,765553
2017-10-16,125.400002,125.500000,122.000000,124.400002,118.229996,341498
2017-10-23,127.000000,128.800003,123.000000,124.000000,117.849838,1014542
2017-10-30,125.800003,127.500000,118.050003,118.550003,112.670143,1667348
2017-11-06,118.800003,119.250000,100.900002,105.750000,100.504997,3947515
2017-11-13,106.000000,112.800003,104.699997,109.500000,104.069016,1578637
2017-11-20,109.900002,112.500000,108.000000,110.300003,104.829330,831454
2017-11-27,109.199997,128.500000,109.199997,114.650002,108.963585,5734841
2017-12-04,115.349998,116.750000,111.000000,113.949997,108.298286,906143
2017-12-11,114.849998,116.099998,107.000000,110.300003,104.829330,807383
2017-12-18,111.000000,120.900002,107.000000,117.199997,111.387093,1450631
2017-12-25,117.199997,117.949997,113.150002,113.900002,108.250786,588624
2018-01-01,114.250000,124.349998,114.250000,121.400002,115.378792,2936468
2018-01-08,122.099998,123.000000,116.000000,116.750000,110.959412,2605386
2018-01-15,118.400002,128.699997,115.099998,116.550003,110.769348,5773934
2018-01-22,117.500000,120.650002,111.199997,112.199997,106.635094,1551421
2018-01-29,113.000000,120.000000,106.000000,107.949997,102.595886,3164823
2018-02-05,106.250000,109.599998,99.000000,105.550003,100.314934,1838605
2018-02-12,106.900002,109.699997,104.000000,104.949997,99.744667,1622783
2018-02-19,105.199997,105.949997,87.500000,93.949997,89.290260,5323700
2018-02-26,95.000000,96.500000,89.699997,89.900002,85.441132,1272194
2018-03-05,90.000000,93.699997,85.000000,85.199997,80.974236,924341
2018-03-12,85.750000,92.349998,84.000000,84.949997,80.736633,2056173
2018-03-19,85.250000,85.400002,78.150002,78.500000,74.606552,1471347
2018-03-26,78.000000,82.800003,74.750000,76.699997,72.895828,1644858
2018-04-02,78.449997,82.250000,74.949997,81.800003,77.742882,2735652
2018-04-09,82.449997,85.900002,81.250000,82.000000,77.932961,1392943
2018-04-16,81.000000,83.199997,79.800003,80.800003,76.792480,613881
2018-04-23,80.849998,104.000000,80.349998,102.199997,97.131073,20878429
2018-04-30,102.800003,111.900002,101.150002,102.150002,97.083565,4106734
2018-05-07,102.900002,104.849998,96.199997,96.750000,91.951385,1321124
2018-05-14,97.949997,99.199997,85.099998,90.199997,85.726250,1283639
2018-05-21,90.000000,98.349998,88.500000,95.050003,90.335701,1200488
2018-05-28,95.599998,112.449997,95.099998,100.449997,95.467857,3599177
2018-06-04,101.949997,102.300003,93.300003,97.800003,92.949303,1794266
2018-06-11,97.900002,105.349998,97.050003,100.750000,95.752983,903275
2018-06-18,101.099998,106.849998,99.500000,105.250000,100.029793,1563114
2018-06-25,108.800003,108.800003,93.750000,98.000000,93.139381,1488462
2018-07-02,99.400002,104.349998,97.500000,100.550003,95.562920,1853955
2018-07-09,102.400002,107.500000,99.150002,100.150002,95.182755,1658757
2018-07-16,98.599998,101.400002,95.050003,97.199997,92.379066,1033226
2018-07-23,97.199997,102.800003,97.099998,102.349998,98.478256,1794837
2018-07-30,103.699997,106.500000,98.000000,103.449997,99.536652,2554634
2018-08-06,104.349998,104.349998,96.099998,98.000000,94.292809,1107856
2018-08-13,97.699997,99.199997,95.199997,96.599998,92.945778,579428
2018-08-20,96.099998,99.650002,95.150002,96.099998,92.464684,708073
2018-08-27,96.900002,102.000000,95.050003,97.900002,94.196609,884362
2018-09-03,98.150002,99.800003,92.449997,94.949997,91.358192,874750
2018-09-10,95.300003,95.900002,90.750000,91.550003,88.086815,447764
2018-09-17,91.500000,93.750000,83.900002,86.150002,82.891083,694898
2018-09-24,87.050003,97.050003,80.099998,88.550003,85.200302,7366803
2018-10-01,88.500000,90.300003,84.349998,86.099998,82.842972,840891
2018-10-08,85.000000,85.500000,75.000000,82.650002,79.523476,1239678
2018-10-15,82.500000,83.750000,78.099998,79.699997,76.685081,492352
2018-10-22,79.650002,80.949997,77.000000,77.250000,74.327744,343909
2018-10-29,78.000000,83.050003,75.349998,80.349998,77.310493,1434751
2018-11-05,80.250000,82.750000,78.750000,80.400002,77.358604,444535
2018-11-12,80.050003,81.300003,78.050003,78.949997,75.963455,583981
2018-11-19,79.500000,80.449997,77.099998,78.300003,75.338036,280205
2018-11-26,79.000000,81.699997,74.699997,79.849998,76.829407,2004630
2018-12-03,79.550003,82.000000,77.250000,77.599998,74.664505,1150619
2018-12-10,77.449997,81.099998,74.199997,78.800003,75.819130,661087
2018-12-17,78.800003,86.250000,77.099998,77.800003,74.856956,3144415
2018-12-24,77.250000,79.800003,75.900002,78.099998,75.145592,2242286
2018-12-31,78.500000,81.500000,77.300003,80.400002,77.358604,885558
2019-01-07,81.199997,84.900002,79.500000,83.849998,80.678085,1618720
2019-01-14,83.800003,85.800003,81.300003,81.849998,78.753761,646465
2019-01-21,83.000000,83.500000,78.300003,79.500000,76.492645,687699
2019-01-28,80.900002,80.900002,75.550003,77.550003,74.616402,677042
2019-02-04,77.550003,78.400002,73.000000,74.349998,71.537460,262364
2019-02-11,74.150002,76.949997,71.650002,72.150002,69.420670,302041
2019-02-18,72.199997,79.900002,71.300003,78.800003,75.819130,437081
2019-02-25,79.199997,81.800003,74.550003,81.449997,78.368874,1581803
2019-03-04,81.449997,86.150002,80.349998,83.900002,80.726212,889852
2019-03-11,83.750000,99.699997,83.000000,95.349998,91.743057,6471695
2019-03-18,95.599998,101.949997,93.199997,97.699997,94.004166,2004346
2019-03-25,95.500000,105.750000,92.050003,98.900002,95.158775,4926386
2019-04-01,99.500000,102.300003,94.750000,96.699997,93.041992,1683534
2019-04-08,96.099998,102.699997,93.550003,100.000000,96.217163,1500526
2019-04-15,100.199997,100.900002,95.449997,95.699997,92.079819,909337
2019-04-22,96.000000,96.000000,88.699997,89.000000,85.633278,1121903
2019-04-29,89.000000,89.599998,86.000000,88.250000,84.911644,684784
2019-05-06,87.349998,88.400002,79.250000,84.800003,81.592148,1191360
2019-05-13,85.000000,86.250000,81.099998,83.300003,80.148895,791872
2019-05-20,85.949997,88.199997,82.550003,86.900002,83.612717,651863
2019-05-27,87.500000,93.500000,86.900002,87.949997,84.622993,960431
2019-06-03,87.949997,92.699997,86.949997,88.449997,85.104080,885238
2019-06-10,89.949997,92.949997,88.400002,90.349998,86.932190,1243075
2019-06-17,90.000000,90.000000,85.500000,87.050003,83.757034,702281
2019-06-24,87.050003,87.699997,84.000000,84.199997,81.014839,365787
2019-07-01,84.000000,88.500000,84.000000,84.900002,81.688370,661634
2019-07-08,84.050003,84.800003,80.599998,81.599998,78.513199,187319
2019-07-15,81.650002,82.500000,77.250000,77.900002,74.953178,382337
2019-07-22,77.050003,86.900002,76.500000,81.300003,78.224548,960626
2019-07-29,80.699997,81.300003,75.849998,77.849998,74.905067,746611
2019-08-05,77.050003,80.000000,74.949997,77.449997,74.520195,227709
2019-08-12,77.449997,79.949997,75.250000,75.400002,73.019135,347471
2019-08-19,75.500000,76.300003,70.400002,72.349998,70.065445,385427
2019-08-26,72.550003,78.400002,71.650002,76.750000,74.326508,386715
2019-09-02,76.750000,80.500000,73.000000,77.500000,75.052826,395869
2019-09-09,77.000000,80.000000,76.500000,78.150002,75.682297,261455
2019-09-16,77.849998,79.449997,73.349998,77.900002,75.440201,535305
2019-09-23,79.000000,86.400002,78.000000,78.900002,76.408623,825596
2019-09-30,79.400002,80.550003,75.500000,79.000000,76.505470,303954
2019-10-07,79.000000,80.099998,76.099998,77.699997,75.246513,644665
2019-10-14,76.699997,81.199997,76.699997,78.750000,76.263359,477411
2019-10-21,78.750000,78.949997,75.650002,76.599998,74.181252,194795
2019-10-28,76.099998,80.000000,75.150002,77.199997,74.762291,732420
2019-11-04,77.750000,78.199997,72.900002,75.599998,73.212814,377800
